,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,like
777,Burning Witches,The Circle Of Five,The Circle Of Five,5jdR14PR0vkIpEWwhcl2S2,0.417,0.902,9,-4.406,1,0.0688,0.00368,0.516,0.405,129.553,325846,4,False
778,Amon Amarth,Berserker,Raven's Flight,0Ov6o6FSQLOlllOm10ESwQ,0.484,0.996,10,-5.045,0,0.12,0.0817,0.382,0.0684,120.041,320613,4,False
779,Trivium,In Waves (Special Edition),In Waves,1yYr4D1KjhhyDD5bZIiFQy,0.477,0.94,9,-3.435,1,0.103,0.0518,0.346,0.338,76.517,302467,4,False
780,Tygers Of Pan Tang,Ambush,Keeping Me Alive,2BplVdP6wG9ZePdQW936OP,0.542,0.869,9,-5.444,0,0.0445,0.000548,0.0742,0.173,80.011,328067,4,False
781,Raven,Metal City,Break,3DcICEhGP5qgLFyX3lx05o,0.458,0.984,6,-3.445,0,0.0807,0.761,0.109,0.423,96.216,219667,4,False
782,Sabaton,The Great War,The Attack of the Dead Men,2K2NeVnP853rkR5ese8ZLP,0.522,0.975,9,-5.895,0,0.0917,3.62e-05,0.189,0.242,115.998,235720,4,False
783,Helloween,Straight out of Hell (Remastered 2020),Waiting For the Thunder - Remastered 2020,5XacDuEUZ40blaEX7e3vJ7,0.419,0.899,3,-7.653,0,0.0667,0.0,0.201,0.315,141.74,235213,4,False
784,Sinner's Blood,The Mirror,The Mirror,2nBSvqlDRetH7am30VhdOf,0.401,0.971,11,-4.092,0,0.106,0.0,0.129,0.506,158.964,230500,4,False
785,Fates Warning,Scars,Scars,7AkmjII5u3rtaec0240tBw,0.547,0.922,4,-6.352,1,0.0986,0.0275,0.112,0.31,121.978,304932,4,False
786,Rising Steel,Fight Them All,Fight Them All,6NslnbAPjAZ5NuCHo1cGLX,0.119,0.937,8,-5.814,1,0.117,0.0441,0.0266,0.248,76.989,273293,4,False
787,Warkings,Odin's Sons (feat. The Queen of the Damned),Odin's Sons (feat. The Queen of the Damned),4oTHNttJRsIC6pr205Ld8Y,0.486,0.968,0,-5.271,1,0.0719,0.000587,0.128,0.198,100.993,269116,4,False
788,Night Demon,Vysteria,Vysteria,27Hvsm7UxK7lPZXFWUe2KC,0.217,0.908,8,-10.12,1,0.152,0.0568,0.577,0.551,180.272,177337,4,False
789,Stryper,Blood from Above,Blood from Above,3OzBsTYpopjRDRwcoC0Cpw,0.477,0.929,3,-4.174,0,0.0523,3.94e-05,0.232,0.624,132.044,201498,4,False
790,Sabaton,The Last Stand,The Last Stand,0bUgTRe5st6TMbRCEjKezX,0.519,0.935,7,-5.656,0,0.0423,0.0,0.0661,0.498,104.044,235840,4,False
791,Unleash The Archers,Abyss,Abyss,6dGSXCf230k3YsEGOvXNAy,0.433,0.985,11,-6.361,0,0.173,8.26e-06,0.367,0.0891,134.999,404093,4,False
792,Primal Fear,I Am Alive,I Am Alive,3AZoyMf5d6CvZowm2sa5y4,0.517,0.98,7,-4.011,1,0.102,0.00191,0.0758,0.0422,110.023,274827,4,False
793,Memoremains,Bring It On,Bring It On,4ALKHYGCjaRs9NuKVcUeON,0.534,0.95,3,-5.612,0,0.0576,5.35e-05,0.0599,0.633,145.015,188388,4,False
794,Rising Steel,Mystic Voices,Mystic Voices,23qe3H5ToeXOfFj9gSSPrX,0.36,0.957,8,-5.876,1,0.101,0.125,0.404,0.216,163.957,305867,4,False
795,Magnus Karlsson’s Free Fall,We Are The Night (Japan Edition),Temples And Towers,6jNJY9mDWROqXDJmU6AXnj,0.275,0.959,7,-5.151,1,0.105,0.00134,0.332,0.195,199.971,337147,4,False
796,Dee Snider,Prove Me Wrong,Prove Me Wrong,3OglU7QicgmT9cDISCW6kl,0.39,0.971,1,-3.669,1,0.152,0.0636,0.193,0.518,180.054,228880,4,False
797,NanowaR of Steel,Sneeztem of a Yawn,Sneeztem of a Yawn,65maZKa3fnYC3GAXRrq7R8,0.406,0.894,1,-5.24,1,0.0436,0.594,0.164,0.364,83.005,228856,4,False
798,Falconer,Desert Dreams,Desert Dreams,75Pf9KKZzzTl7YmA16I3FX,0.403,0.943,7,-11.064,1,0.0701,0.0238,0.168,0.214,179.973,238547,4,False
799,U.D.O.,We Are One,We Are One,2FBxZwXS9VKhMLxlhXFeOB,0.57,0.871,6,-4.332,0,0.0325,0.000286,0.26,0.709,136.041,283453,4,False
800,Primal Fear,Along Came the Devil,Along Came the Devil,0g7Wb6Dbe2sfwdntWnkv1W,0.55,0.96,11,-4.148,0,0.0452,0.000558,0.0955,0.47,128.016,261160,4,False
801,Firewind,Firewind,Break Away,6wtfIonPBuxMmgPZUCM0kj,0.543,0.959,11,-3.312,0,0.0506,2.95e-06,0.148,0.478,107.491,313400,4,False
802,The Order,Supreme Hypocrisy,Supreme Hypocrisy,7IZiDlvgFfzK6Spxyj0gOa,0.548,0.967,7,-4.182,1,0.0381,0.0744,0.0636,0.365,102.968,235733,4,False
803,Night Demon,Kill The Pain,Kill the Pain,3GgRiZAItMKP1ILzi4ErrY,0.24,0.902,8,-8.427,1,0.0863,0.428,0.0829,0.443,110.692,258626,3,False
804,Warkings,Warriors,Warriors,7I7qX3YcwUehkRdDfHu2Ts,0.364,0.972,5,-4.292,1,0.103,9.61e-05,0.368,0.237,172.977,232875,4,False
805,Mister Misery,Strangeland,Strangeland,0O0hjZHwcJsUTakjRQrYjG,0.434,0.962,8,-4.081,1,0.0455,0.902,0.155,0.351,125.044,226000,4,False
806,Lamb of God,New Colossal Hate,New Colossal Hate,4lRvl2PMPqavdm4Q1qNV0M,0.383,0.995,2,-3.222,1,0.217,0.733,0.306,0.149,199.887,270746,3,False
807,Disconnected,Unstoppable,Unstoppable,3GEt0KLFFxhX3LvF7JJtAV,0.421,0.955,8,-4.499,1,0.078,1.08e-05,0.182,0.403,76.464,222430,4,False
808,Tenside,Glamour & Gloom,Along with the Gods,3KBczoPL3ICgxfb44aCx3a,0.378,0.973,1,-4.693,1,0.0835,0.142,0.424,0.614,193.971,213000,4,False
809,Bloodbound,Bloodheads United,Bloodheads United,6OzJLdiJV3jGUI6dE9YwvS,0.366,0.94,0,-4.759,0,0.0463,0.0,0.913,0.313,160.003,320704,4,False
810,Ignea,Jinnslammer,Jinnslammer,2AjEKcRXkntPkujLXp6hGD,0.311,0.988,7,-3.397,1,0.113,0.13,0.132,0.269,195.058,279692,3,False
811,Metal Church,Conductor (Redux),Conductor (Redux),6FPYB4S5wawOFERTxlVCA6,0.535,0.95,4,-2.93,0,0.053,2.67e-05,0.349,0.599,104.627,249094,4,False
812,Dynazty,Presence of Mind,Presence of Mind,7kn8PMqB1Cx3qnzB0Slayd,0.505,0.934,8,-7.717,1,0.0498,5.71e-06,0.217,0.248,95.061,255987,4,False
813,Powerwolf,Werewolves of Armenia (New Version 2020),Werewolves of Armenia - Rerecorded Version,7uV7feIzEHk0TS1xWw4zwU,0.425,0.938,8,-6.223,1,0.0917,0.0353,0.207,0.151,146.01,255238,4,False
814,Axel Rudi Pell,Wings of the Storm,Wings of the Storm,0oPS4seBoSMmz0M1OnL0l1,0.492,0.836,8,-6.923,0,0.0356,0.00043,0.128,0.384,82.076,347720,4,False
815,Lamb of God,Memento Mori,Memento Mori,6V1tb8rFw1nPeOXX4sccTC,0.318,0.984,2,-4.588,1,0.102,0.788,0.127,0.0509,123.005,348100,4,False
816,Sorcerer,The Hammer of Witches,The Hammer of Witches,54Zpik1kydPmySK4dnQARZ,0.366,0.988,5,-3.369,1,0.196,0.000932,0.186,0.0359,107.521,317613,3,False
817,Armored Dawn,Viking Zombie,Zombie Viking,5vTo5QS2IbkXXxyoPycgdK,0.59,0.893,5,-5.345,0,0.038,2.23e-05,0.051,0.383,135.026,249160,4,False
818,Firewind,Rising Fire,Rising Fire,5uEOhWDWr4gN9YMgZNVGRB,0.477,0.887,2,-4.272,1,0.0626,0.0,0.0588,0.387,119.948,206427,4,False
819,Grave Digger,All for the Kingdom,All for the Kingdom,4N1TkZjFTiQb5aKJyVvqRk,0.515,0.989,7,-4.827,1,0.139,0.00501,0.676,0.151,134.949,250840,4,False
820,Metal Church,For No Reason,For No Reason,03vyanFcfUmZAwsZC5Ni1S,0.362,0.968,9,-2.629,0,0.0741,0.00204,0.0672,0.427,164.167,284518,4,False
821,Dynazty,Waterfall,Waterfall,5lOcFmoLpiS6rtjSWgdbVJ,0.478,0.909,4,-5.292,0,0.0562,5.82e-06,0.172,0.569,125.048,244533,4,False
822,Gomorra,Flames of Death,Flames of Death,6tVBNgAnRuMzeptqFFlwFs,0.41,0.988,1,-4.216,0,0.18,0.0139,0.31,0.216,90.048,271652,4,False
823,Burning Witches,Wings of Steel,Wings of Steel,01PlEMEsHPNmGEzUGYXo7y,0.448,0.99,1,-3.044,0,0.109,0.0208,0.209,0.314,148.067,273638,4,False
824,Five Finger Death Punch,Inside Out,Inside Out,4Htt3QaBWdLggq88rJI5MU,0.476,0.991,4,-2.855,0,0.15,0.0,0.121,0.202,82.997,226349,4,False
825,Trivium,Catastrophist,Catastrophist,32pOmdexX8M7me2PdINJYb,0.263,0.965,10,-4.25,0,0.197,3.13e-05,0.0598,0.488,157.102,388035,4,False
826,H.E.A.T,H.E.A.T II,Rock Your Body,6pgpBFtcpcFN82yFR8aKdR,0.512,0.971,4,-2.802,0,0.0806,2.94e-05,0.279,0.246,98.019,243747,4,False
827,Axel Rudi Pell,Gunfire,Gunfire,0fMuzQi38wXOcW4lVLJYpW,0.476,0.929,10,-6.576,1,0.0566,2.69e-05,0.352,0.326,119.951,320787,4,False
828,Demons & Wizards,Wolves in Winter,Wolves in Winter,6tk9GCcjDX5racqg7r6M4R,0.606,0.96,1,-6.462,1,0.131,0.167,0.201,0.148,101.972,258228,4,False
829,Metal Church,Dead on the Vine,Dead on the Vine,1V0dmLDJl5O68IphFsom9a,0.515,0.984,9,-3.175,0,0.161,0.0118,0.103,0.246,133.625,237838,4,False
830,Dynazty,Heartless Madness,Heartless Madness,6syHCS66oykczN2ZN7zQPX,0.446,0.904,2,-5.787,1,0.0432,0.000123,0.191,0.636,152.975,239867,4,False
831,Candlemass,The Pendulum,The Pendulum,4HcPY8dxlBZ5wjHkvLjJDR,0.217,0.807,8,-4.802,1,0.0469,0.179,0.0733,0.249,103.893,299293,3,False
832,Burning Witches,Dance with the Devil,Dance with the Devil,0x4rHQ1Syor8YChasHuRJg,0.458,0.951,6,-4.936,1,0.075,0.00262,0.109,0.495,155.073,266467,4,False
833,Unzucht,Jenseits der Welt,Jenseits der Welt,5CrW7UPOqpdZYHSPZN4UyE,0.38,0.944,7,-2.717,1,0.128,0.263,0.328,0.276,170.024,272627,4,False
834,Mystic Prophecy,Dracula,Dracula,3T5Qp0PzqIVHw3tY1QIjyU,0.474,0.925,1,-4.483,1,0.0653,0.000109,0.139,0.528,94.975,201960,4,False
835,H.E.A.T,Dangerous Ground,Dangerous Ground,0eeH8SFeeaIv0lQz61cyL2,0.439,0.975,1,-3.798,1,0.131,8.59e-05,0.228,0.636,172.019,246827,4,False
836,NanowaR of Steel,Valhalleluja,Valhalleluja,4wjQzGQhHWPnqzZwRwRxOd,0.328,0.924,1,-5.579,1,0.0711,0.0,0.0953,0.377,162.062,349756,4,False
837,Sons Of Apollo,Fall to Ascend,Fall to Ascend,0upqZcB5Dq5xeIgYWol8Z4,0.536,0.987,1,-4.369,1,0.121,0.414,0.0707,0.278,130.016,306613,4,False
838,Demons & Wizards,Diabolic,Diabolic,3QmT40QBlxr4n5AxhOSxkf,0.283,0.944,11,-7.202,0,0.18,0.234,0.101,0.0681,147.989,481125,4,False
839,Annihilator,Armed To The Teeth,Armed To The Teeth,4MbJlBkNTEXGJ0sL8U5ABN,0.362,0.974,1,-4.481,0,0.105,0.0149,0.231,0.521,199.999,266015,4,False
840,Anvil,Nabbed in Nebraska,Nabbed in Nebraska,2DcykF5eaHu1z2TiuRmns0,0.53,0.946,4,-4.387,0,0.126,0.000445,0.328,0.369,120.006,273480,4,False
841,Running Wild,Ride on the Wild Side,Ride on the Wild Side,2W4x14ONqFL4C2OhQlX15c,0.395,0.963,4,-4.85,1,0.0456,0.0,0.366,0.588,158.054,246760,4,False
842,Temperance,My Demons Can't Sleep,My Demons Can't Sleep,2dIcuRZzT8nbj8vIkHwc8N,0.357,0.963,11,-6.089,1,0.0894,3.24e-06,0.223,0.259,180.007,238387,4,False
843,Mystic Prophecy,Eye to Eye,Eye to Eye,3ojlZUEkinb7XA4tZuvx3y,0.457,0.973,11,-4.146,0,0.0709,3.16e-06,0.311,0.379,105.015,255685,4,False
844,Ozzy Osbourne,Straight to Hell,Straight to Hell,3cjPSKlHrekNwiE1fZybZ5,0.436,0.761,8,-2.43,1,0.0506,0.00403,0.173,0.282,142.027,225027,4,False
845,Oceanhoarse,Death Row Center,Death Row Center,3LKgNjQiASsfVpAbgzlRx1,0.258,0.992,8,-3.369,0,0.202,0.116,0.327,0.187,75.861,274705,4,False
846,Lordi,Shake the Baby Silent,Shake the Baby Silent,4OPvE9zkbtPm5Awm5XtaB3,0.515,0.873,0,-6.156,1,0.0343,4.13e-06,0.16,0.66,135.023,216467,4,False
847,Diamond Head,The Coffin Train,Belly of the Beast,5FwdGuRcrAfvnrQ6mXKVJX,0.384,0.954,5,-4.936,0,0.113,0.159,0.165,0.201,136.069,273627,4,False
848,Satan,Cruel Magic,Death Knell for a King,58KPGS8ZtjD4NH80UUkjws,0.501,0.991,4,-4.73,0,0.0528,0.00256,0.344,0.557,102.509,233142,4,False
849,Pretty Maids,Undress Your Madness,If You Want Peace (Prepare for War),09EPGvSXEHgAv8ot6gk8A6,0.396,0.906,5,-9.252,0,0.051,0.0405,0.0473,0.623,75.011,256347,4,False
850,King Diamond,Masquerade of Madness,Masquerade of Madness,0OV5HT4cXI78HHoYe2ioXa,0.489,0.804,0,-16.115,1,0.0475,0.00685,0.0726,0.337,126.065,256539,4,False
851,Meshiaak,City Of Ghosts,City of Ghosts,3QtTZfPJWnwOtaDqZQWg2H,0.4,0.953,2,-4.753,1,0.0642,0.00136,0.382,0.354,177.919,244252,4,False
852,Mystic Prophecy,Metal Division,Metal Division,6IHYWWmVyVXVk8b8rBYy9z,0.476,0.941,1,-3.978,1,0.0606,6.44e-06,0.0822,0.524,84.986,209162,4,False
853,Teramaze,The Heist,The Heist,5eEvLYyyDHWqz4QYIhmnf6,0.268,0.962,10,-3.318,1,0.0974,0.000139,0.347,0.363,73.414,345400,4,False
854,British Lion,Lightning,Lightning,5YezFqlDub2RcIDSCPcpu1,0.25,0.946,2,-3.712,0,0.136,0.000805,0.289,0.349,160.878,349736,4,False
855,Dan Dark,Traversing,Traversing,1NpL4sBsQP4FL8po15hHiD,0.701,0.46,10,-9.474,1,0.0395,0.32,0.0991,0.539,110.816,108303,4,False
856,Dan Dark,Revelation,Revelation,5bcjmcKxD3C09HigEFsCz2,0.666,0.765,10,-8.17,1,0.0324,0.736,0.12,0.82,106.778,186517,4,False
857,Dan Dark,Coalescence,Coalescence,3xwwdqjYSbJPhhsA1KNlWd,0.551,0.554,10,-9.95,1,0.0386,0.92,0.127,0.519,91.011,168791,4,False
858,Dan Dark,Chill Blitz,Chill Blitz,099cs15XidLWNcPi0jX1Ag,0.864,0.522,5,-9.593,1,0.0868,0.66,0.0865,0.32,105.011,128006,4,False
859,Dan Dark,Chillathon,Chillathon,4Vrjk02h7Y6fBettzAUl6Z,0.685,0.523,1,-10.117,1,0.105,0.366,0.0714,0.717,195.914,213039,4,False
860,Dan Dark,Mind Power,Mind Power,6TkE52vzIw7se7LJksuh29,0.686,0.754,7,-8.768,0,0.0898,0.83,0.375,0.946,195.954,146939,4,False
861,Dan Dark,Sizzling,Sizzling,7JMPV11kWcIIYhCfDx4NzL,0.697,0.876,5,-7.392,1,0.13,0.792,0.0931,0.244,172.018,117192,4,False
862,Dan Dark,Eve,Eve,0wiVNVvq4VN9oH2KBSGE1w,0.758,0.649,9,-7.539,0,0.0358,0.877,0.0907,0.894,97.985,117551,4,False
863,Dan Dark,Shangrila,Shangrila,0flnwoCZiFWZOpPilIbxgY,0.618,0.8,11,-8.843,0,0.0352,0.926,0.108,0.398,106.836,146067,4,False
864,Dan Dark,Starseed,Starseed,6859z6dMJKYyZYGINkfurN,0.676,0.714,0,-9.07,0,0.0393,0.935,0.119,0.714,104.968,150865,4,False
865,Chris Stapleton,Traveller,Tennessee Whiskey,3fqwjXwUGN6vbzIwvyFMhx,0.392,0.37,9,-10.888,1,0.0298,0.0096,0.0821,0.512,48.718,293293,4,False
866,Etta James,Tell Mama The Complete Muscle Shoals Sessions,I'd Rather Go Blind,7keRsHHqmuFRv8agWvaYxE,0.539,0.398,9,-6.513,1,0.0253,0.000519,0.191,0.588,81.579,156667,3,False
867,Mighty Sam McClain,Sledgehammer Soul and Down Home Blues,When the Hurt Is Over,4Ja8Kgt3UEVd22kGfVBQ6g,0.505,0.129,9,-18.277,0,0.0401,0.000508,0.0868,0.252,142.892,484960,3,False
868,Paolo Nutini,Caustic Love,Iron Sky,5EpP1lwkAnOAKbfAHUNJkI,0.387,0.626,1,-7.134,0,0.0344,0.0012,0.11,0.316,139.724,373133,4,False
869,Gary Moore,Still Got The Blues,Still Got The Blues,0DnGfA1r8pAssJCuq4ojla,0.189,0.39,9,-14.497,0,0.0353,0.000152,0.122,0.32,169.563,370867,3,False
870,Stevie Ray Vaughan,Couldn't Stand The Weather (Legacy Edition),Little Wing,5XNpdKmlLJPUbwKQceX2tW,0.475,0.383,1,-14.202,1,0.0375,0.749,0.0728,0.524,114.709,408480,4,False
871,Albert Cummings,True To Yourself,Lonely Bed,2glwN5raCeEn0EdjKrNw6i,0.487,0.538,5,-7.429,0,0.0397,0.00609,0.103,0.269,118.039,456947,3,False
872,Cigarettes After Sex,Affection,Affection,4eVNSHRazoHgfYGv3AYFyZ,0.415,0.425,7,-11.232,1,0.025,0.908,0.105,0.248,89.839,311000,4,False
873,John Mayer,Continuum,Gravity,3SktMqZmo3M9zbB7oKMIF7,0.764,0.326,7,-9.883,1,0.0342,0.0013,0.24,0.237,123.98,245827,3,False
874,JT Coldfire,Crazy Sun,She's Crazy,5tRNgEl5hyFr7E2Adt7dhT,0.609,0.171,5,-14.006,0,0.0368,0.0986,0.0778,0.21,138.071,323253,3,False
875,Nina Simone,I Put A Spell On You,Feeling Good,1VKsbTJ78G5bnfyoPz46LA,0.318,0.334,7,-9.267,0,0.0487,0.0,0.188,0.541,78.508,174000,4,False
876,Annie Lennox,Nostalgia,I Put A Spell On You,3sesq9P6ndjuqaq5om7sxT,0.567,0.366,2,-8.013,0,0.0359,1.23e-05,0.12,0.299,174.014,212047,3,False
877,Foy Vance,Live At Bangor Abbey,Make It Rain - Live,3dAusIPpjqVVk0iiM7dYeL,0.496,0.295,9,-10.271,0,0.0598,1.32e-05,0.408,0.227,87.424,566653,3,False
878,B.B. King,Deuces Wild,The Thrill Is Gone,6gRGLfswEsfpy1UxHEyP6X,0.693,0.489,9,-9.709,0,0.0316,0.00234,0.131,0.262,87.085,301133,4,False
879,Carl Sims,House of Love,"I'm Trapped, Pt. 1",1Vf0BkOzwIWS6Vkfn7giL5,0.535,0.473,11,-14.876,1,0.0533,0.0,0.0459,0.817,163.926,461946,4,False
880,Ed Sheeran,x (Wembley Edition),Make It Rain,5puU24G3lHVsUXPAWW2ZpV,0.618,0.239,8,-8.371,0,0.0274,0.0,0.1,0.327,96.846,404480,3,False
881,Noora Noor,Soul Deep,Forget What I Said,12tomJynzttjC14htb6SBE,0.422,0.407,11,-7.303,0,0.0383,4.9e-06,0.0455,0.516,170.548,199307,3,False
882,Beth Hart,Bang Bang Boom Boom,Caught Out In The Rain,7yu8AMzJIp4HHBXEnP2u6Z,0.379,0.279,2,-11.842,0,0.0429,0.0595,0.0823,0.139,150.761,433200,3,False
883,Muddy Waters,King Of The Electric Blues,Mannish Boy,58PSYdY0GFg0LFb2PxYk4T,0.598,0.735,2,-10.882,1,0.0973,0.000215,0.681,0.615,111.129,321133,3,False
884,B.B. King,Deuces Wild,The Thrill Is Gone,6gRGLfswEsfpy1UxHEyP6X,0.693,0.489,9,-9.709,0,0.0316,0.00234,0.131,0.262,87.085,301133,4,False
885,John Lee Hooker,Burnin',Boom Boom,2Mr1bGI2E10K7Mt1UJZ6Mw,0.441,0.455,10,-14.207,1,0.0485,0.00187,0.135,0.918,160.9,152351,4,False
886,John Lyons,John Lyons Band,Lonely Fool,0CcySM3v6xGWPdqkYFPZWZ,0.73,0.289,0,-12.337,0,0.0433,0.0171,0.0978,0.174,83.257,438204,3,False
887,B.B. King,Lucille,Lucille,4ZSJs1cqeincEi2KjUGmZC,0.6,0.496,3,-9.537,1,0.062,0.0,0.0564,0.621,114.451,616560,3,False
888,Albert King,I'll Play The Blues For You [Stax Remasters],I'll Play The Blues For You (Pts 1 & 2),7kNSk6zNnnktkezDViTfYH,0.671,0.454,7,-12.265,0,0.0308,0.0207,0.128,0.57,96.445,439880,4,False
889,Beth Hart,Bang Bang Boom Boom,Caught Out In The Rain,7yu8AMzJIp4HHBXEnP2u6Z,0.379,0.279,2,-11.842,0,0.0429,0.0595,0.0823,0.139,150.761,433200,3,False
890,Mighty Sam McClain,Keep On Movin',Don't Worry About Me,1uPb7QAH2vycKlWdGp6ZlY,0.504,0.24,10,-17.327,0,0.0443,0.00863,0.449,0.275,147.668,427693,3,False
891,"Beth Hart, Joe Bonamassa",Don't Explain,Your Heart Is As Black As Night,5pjQtnAoVLWChCwIZEL2C1,0.387,0.439,0,-8.234,0,0.0276,0.000674,0.107,0.177,104.281,300880,3,False
892,Howlin' Wolf,Moanin' In The Moonlight,Smokestack Lightnin',35ydSuNJn9z4eTjhWp2xUJ,0.669,0.334,9,-16.205,0,0.0425,9.61e-05,0.289,0.592,146.178,188400,4,False
893,Buddy Guy,Bring 'Em In,What Kind Of Woman Is This?,0BrmbJnPYcd7gnvLYqxw0r,0.769,0.586,4,-6.047,0,0.0412,0.0243,0.11,0.882,93.374,317320,4,False
894,Alvin Lee,The Anthology,The Bluest Blues,3H2LrcYZk56ahcsYvFCar1,0.368,0.484,9,-6.214,0,0.026,0.174,0.0792,0.217,73.35,446240,4,False
895,Beth Hart,Fire on the Floor,Fire On The Floor,2FX5U6bbMwpy3VBn4sErbW,0.598,0.629,4,-2.766,0,0.0332,0.0,0.158,0.213,79.369,311227,3,False
896,Joe Walsh,You Can't Argue With A Sick Mind,Rocky Mountain Way,7GNf8GN66LzBmENFQWxBKb,0.325,0.674,11,-14.169,0,0.0397,0.172,0.917,0.696,83.18,460760,4,False
897,Guy Davis,Give In Kind,Loneliest Road That I Know,4oeQhUurNXd48uf2wHQLGD,0.518,0.293,2,-11.53,0,0.0411,0.00959,0.104,0.464,182.965,257440,3,False
898,Etta James,All The Way,It's a Man's Man's Man's World,4hab3fgJBmHFTCNvfIbO7W,0.616,0.512,9,-6.544,0,0.0323,3.16e-06,0.203,0.496,146.092,293080,3,False
899,Too Mutz Blues Band,Lady In Black (And Other Blue Pieces),Since I've Been Loving You,4SsNyVhMKLocA6nTF7nLc2,0.523,0.32,5,-11.847,0,0.0297,0.000414,0.0895,0.178,116.339,438653,3,False
900,Joe Bonamassa,The Ballad of John Henry,Stop!,3WFfqRoJhJeHIZzKdW5xXZ,0.349,0.523,11,-7.749,0,0.0382,0.000598,0.386,0.311,169.283,408467,3,False
901,Luther Johnson,They Call Me the Popcorn Man (France 1975) [Blues Reference],Lonesome In My Bedroom,4xu0LW34dFEoHG1x65tQPx,0.676,0.249,0,-13.598,0,0.0349,0.00712,0.128,0.48,79.828,385600,3,False
902,Mighty Sam McClain,Give it Up to Love,I'm Tired of These Blues,7tXVTjc7OpVMGPXXkxK7GI,0.473,0.183,0,-16.006,0,0.0394,0.00299,0.0973,0.248,123.346,419373,3,False
903,Dire Straits,On Every Street (Remaster),You and Your Friend,7LXxMApcyuh5A3sod0nV5s,0.562,0.284,0,-12.978,0,0.0273,0.807,0.222,0.219,87.25,359333,4,False
904,Detroit Blues Band,Can't Get You Off My Mind,Tears From My Eyes,1GUpO0H4hNKm2LmPrZSK9d,0.327,0.343,2,-11.832,0,0.0323,0.339,0.0531,0.475,174.624,458867,3,False
905,Beth Hart,Tell Her You Belong To Me (Live),Tell Her You Belong To Me (Live),1tKNTwcXiWWqRpU4YcbHxi,0.346,0.299,6,-12.782,1,0.0602,6.15e-05,0.708,0.0691,149.379,396683,3,False
906,Mud Morganfield,Son of the Seventh Son,Midnight Lover,1OwuyjjWet6BpgIHSEfnNS,0.744,0.427,9,-11.186,0,0.0344,0.0284,0.0965,0.383,95.304,466160,3,False
907,"Bobby ""Blue"" Bland",Dreamer,Ain't No Love In The Heart Of The City - Single Version,4qYHnP5AmKzXbJhciPV8si,0.518,0.376,9,-18.248,0,0.0431,0.86,0.0976,0.744,158.089,233560,4,False
908,Peter Green,In the Skies,A Fool No More,2Qm98Rw4rdfvo14ZOUiZTN,0.393,0.132,4,-18.825,0,0.0321,0.108,0.0956,0.293,87.168,464667,4,False
909,Beth Hart,Love Is A Lie,Love Is A Lie,2z7Xi9VojMNFRKPZMLAqfH,0.73,0.534,7,-6.639,0,0.0419,0.000185,0.0462,0.709,113.912,195027,3,False
910,Joe Bonamassa,Different Shades of Blue,Different Shades of Blue,31ueNQqbbj1RXSER9pYouD,0.5,0.671,9,-4.366,0,0.0294,0.000307,0.105,0.484,79.896,279227,4,False
911,Elmore James,Shake Your Money Maker: The Best Of The Fire Sessions,Dust My Broom,0fM0mFxHP1R4KPX1PB8tWU,0.507,0.66,2,-4.957,1,0.0306,0.336,0.322,0.696,100.783,175040,4,False
912,Stevie Ray Vaughan,Couldn't Stand The Weather (Legacy Edition),The Sky Is Crying - 1984 Version,0rXcAvuQdrQakSPhIOZ6f8,0.248,0.431,6,-11.074,0,0.0438,0.137,0.294,0.581,182.18,250867,3,False
913,Bronk,Bronk,Let's Straighten it Out,664P6lbYgkm25NvQ1lds10,0.681,0.458,9,-10.281,1,0.0611,0.213,0.155,0.529,78.611,433067,4,False
914,Ed Sheeran,x (Wembley Edition),Make It Rain,5puU24G3lHVsUXPAWW2ZpV,0.618,0.239,8,-8.371,0,0.0274,0.0,0.1,0.327,96.846,404480,3,False
915,Whitesnake,Snakebite,Ain't No Love In The Heart Of The City,6NfvFC54KQswlIWfCETnKD,0.379,0.555,9,-12.188,0,0.0415,6.78e-05,0.171,0.736,131.611,313160,4,False
916,Gary Moore,The Platinum Collection,Need Your Love So Bad - 2002 Digital Remaster,58BGpUO6f8f8LuRyInc61J,0.483,0.374,9,-8.437,1,0.0272,0.0106,0.102,0.143,131.212,473080,3,False
917,The Blues Mystery,Back to the Dirty Town,Back to the Dirty Town,3qwbH8BkaajucDw2BbOK3q,0.395,0.619,9,-5.735,0,0.0303,0.00182,0.292,0.449,179.902,333500,3,False
918,Billy Branch & The Sons of Blues,As the Years Go Passing By (Blues Reference),As The Years Go Passing By,0XYTOgT7iiaEiPo7DJycGo,0.669,0.127,7,-15.527,0,0.056,0.0692,0.254,0.359,79.016,462920,3,False
919,B.B. King,Deuces Wild,If You Love Me,62HoC4e3CFlY7B39VZWw8M,0.463,0.37,3,-8.5,1,0.0256,0.307,0.282,0.25,96.381,347840,3,False
920,Latimore,I'll Do Anything For You,Let's Straighten It Out,3X3P8wgRL2wsLoPtVFO41d,0.773,0.45,2,-15.083,0,0.0484,0.00019,0.0907,0.889,79.715,331933,4,False
921,Beth Hart,Bang Bang Boom Boom,With You Everyday,3f5NDZPgP1II6nTsVvZiMo,0.609,0.217,0,-11.571,1,0.0301,0.000311,0.204,0.243,133.119,184253,3,False
